Sentence number	Greek	Fowler	Jowett	Schleiermacher	Rahimi	Nikpour	Mohammadi	Mahmoudzadeh	Assimi						
0059-003|85.|Cr.46e.2.	τοῦτο πρὸς θεῶν, ὦ Κρίτων, οὐ δοκεῖ καλῶς σοι λέγεσθαι; —	In God's name, Crito, do you not think this is correct?	%% not translated %%	Sprich nun, Kriton, bei den Göttern dünkt dich dies nicht gut gesagt zu sein?	بنابراین از بهر خدایان , ای کریتون , نزد تو سخنی درست به نظر نمی‌رسد؟	به خدایان سوگند , کریتون , این سخن برای تو برحق نمی‌نماید؟	پناه بر ایزدان , ای کریتون , تو می‌پنداری که این سگال درست نیست ؟ -	بهر خاطرِ ایزدان ! ای کریتون ! زین‌سان سخن گفتن تو را راستین در نظر نیاید ؟	برای خاطر خدایان ای کریتون آیا این استدلال ترا نیک در نظر نیاید ؟						
0059-003|86.|Cr.47a.1.	σὺ γάρ, ὅσα γε τἀνθρώπεια, ἐκτὸς εἶ τοῦ μέλλειν ἀποθνῄσκειν αὔριον, καὶ οὐκ ἂν σὲ παρακρούοι ἡ παροῦσα συμφορά:	For you, humanly speaking, are not involved in the necessity of dying tomorrow, and therefore present conditions would not lead your judgment astray.	Now you, Crito, are a disinterested person who are not going to die to-morrow- at least, there is no human probability of this, and you are therefore not liable to be deceived by the circumstances in which you are placed.	Denn du bist doch menschlichem Ansehen nach fern davon Morgen sterben zu müssen, und das bevorstehende Schicksal könnte dich nicht berücken.	چراکه تو , چنانچه بعنوان انسان سخن بگوییم/تا آنجا که سخن بشر باشد , از مردن مقرر فردا به دور هستی , و در شرایط کنونی گمراه نخواهی شد :	چراکه تو فردا , دست‌کم تا آنجا که نفس انسانی حکم می‌کند , خارج از دایره اجل مقرر هستی و این مصیبت‌های‌‌ سررسیده تو را گمراه نخواهند کرد .	چرا که تو، کمابیش به همان اندازه وجه انسانی، از مرگ ممهور فردا مبرّا هستی، و وضعیت کنونی تو را فریب ندهد:	چه به قدری که بر آدمی آشکار تواند بود , تو فردا ورایِ مقدّر بودنِ مردنِ خویش ایی و این واقعه‌ی مختوم تو را به بیراهه نکشاند .	زیرا که تو لااقل با نگاهی بشری فردا برون از تقدیر مردن هستی و باشد که بداقبالی کنونی ترا منحرف نکند						
0059-003|87.|Cr.47a.2.	σκόπει δή — οὐχ ἱκανῶς δοκεῖ σοι λέγεσθαι ὅτι οὐ πάσας χρὴ τὰς δόξας τῶν ἀνθρώπων τιμᾶν ἀλλὰ τὰς μέν, τὰς δ᾽ οὔ, οὐδὲ πάντων ἀλλὰ τῶν μέν, τῶν δ᾽ οὔ;	Now say, do you not think we were correct in saying that we ought not to esteem all the opinions of men, but some and not others, and not those of all men, but only of some?	Tell me, then, whether I am right in saying that some opinions, and the opinions of some men only, are to be valued, and other opinions, and the opinions of other men, are not to be valued.	Erwäge also: scheint dir das nicht gut gesagt daß man nicht alle Meinungen der Menschen ehren muß, sondern einige wohl, andere aber nicht? und auch nicht aller Menschen, sondern einiger ihre wohl, Anderer aber nicht?	لیکن در نظرآور , تو فکرنمی‌کنی استدلال بسنده‌ای است اینکه ارج نهادن به تمامی عقاید مردم بایسته نیست , اما به برخی [ باید ارج نهاد ] و به برخی دیگر نه , ونه هرچیزی بلکه به برخی و به برخی دیگر نه؟	حال , ملاحظه کن : برای تو این سخنی درخور نمی‌نماید که بهادادن به جملگی عقاید آدمیان الزامی نیست , بلکه تنها پاره‌ای از عقاید , اما نه همه . آن‌هم نه همه‌ی آدمیان بلکه شماری از آن‌ها , نه همه .	حال بنگر – آیا تو نمی‌پنداری به این سگال بسنده کرد که می‌بایست نه تمامی افکار آدمیان را احترام گذاردن بلکه برخی را , و برخی دیگر را نه , نه همه را بلکه برخی از آن‌ها را , و برخی از آن‌ها را نه؟	باری بنگر که بدین‌سان برهان آوردن تو را به قدر کفایت در نظر نیاید ؟ این‌که می‌باید نه به تمامی , بلکه شماری از قضاوت‌های مردمان را گرامی داشتن و شماری دیگر را نه ; و آن نیز نه از همگان بلکه از اقلیّتی و باز از عده‌ایی دیگر نه !	پس بسنج , به نظرت این استدلال کافی نمی رسد که نه همه باورهای آدمیان , بلکه برخی را شریف شمردن دربایست است و برخی دیگر را نه و نه همچنین است باورهایی از همه آدمیان , بلکه از برخی بلی و از برخی دیگر نه .						
0059-003|88.|Cr.47a.3.	τί φῄς;	What do you think?	I ask you whether I was right in maintaining this?	Was meinst du?	چه می‌گویی؟	چه می‌گویی؟	چه می‌گویی؟	تا تو چه گویی ؟	چه می گویی ؟						
0059-003|89.|Cr.47a.4.	ταῦτα οὐχὶ καλῶς λέγεται;	Is not this true?	%In precious sentence%	ist das nicht gut gesagt?	این سخن درست نیست؟	این‌ها سخنانی برحق نیستند؟	آیا این درست گفته نمی‌شود ؟	این‌ها برهان آوردن ایی راستین نباشد ؟	آیا این نیک استدلال نشده است ؟						
0059-003|90.|Cr.47a.5.	Κρίτων. καλῶς.	Crito. It is.	Cr. Certainly.	Kriton: Gut.	درست است	برحق هستند .	درست است .	کریتون : راستین باشد .	نیک .						
0059-003|91.|Cr.47a.6.	Σωκράτης. οὐκοῦν τὰς μὲν χρηστὰς τιμᾶν, τὰς δὲ πονηρὰς μή;	Socrates. Then we ought to esteem the good opinions and not the bad ones?	Soc. The good are to be regarded, and not the bad?	Sokrates: Nämlich doch die guten Meinungen soll man ehren, die schlechten nicht?	پس نبایستی به آن قسم سزاوارها ارج نهاد و نه به آن دیگر ناسزاوارها؟	و بر این اساس , امر سودمند را بهادادن و نه امر بی‌ارزش را؟	بنابراین همانا [ پندارهای ] مفید را احترام گذاردن , اما [ پندارهای ] بیهوده را نه ؟	سقراط : آنگاه به راستی سزد که ارزشمند را گرامی داشتن و لیک بی‌ارزش را نه ؟	پس یقینا سودمند را شریف شمردن بایست و نه بی فایده را ؟						
0059-003|92.|Cr.47a.7.	Κρίτων. ναί.	Crito. Yes.	Cr. Yes.	Kriton: Ja.	واقعا	بله.	آری.	کریتون : آری .	بلی						
0059-003|93.|Cr.47a.8.	Σωκράτης. χρησταὶ δὲ οὐχ αἱ τῶν φρονίμων, πονηραὶ δὲ αἱ τῶν ἀφρόνων;	Socrates. And the good ones are those of the wise and the bad ones those of the foolish?	Soc. And the opinions of the wise are good, and the opinions of the unwise are evil?	Sokrates: Und die guten, sind das nicht die der Vernünftigen, die schlechten aber die der Unvernünftigen?	ونه این است که سزاوارهایش ازآنِ خردمندان و ناسزاوارهایش از آن نادانان است؟	آیا این‌گونه نیست که عقاید خردمندان سودمند است و عقاید نابخردان خیر؟	مگر آنِ دانایان مفید نیست , و آنِ نادانان بیهوده ؟	سقراط : مگر جز این است که از آنِ خردمندان ارزشمند باشد و از آنِ بی‌خردان بی ارزش ؟	و نه اینکه سودمند از آن خردمندان است و بی فایده از آن بی خردان ؟						
0059-003|94.|Cr.47a.9.	Κρίτων. πῶς δ᾽ οὔ;	Crito. Of course.	Cr. Certainly.	Kriton: Wie anders?	جز این نیست .	البته.	البته .	کریتون : حاشا چگونه غیرِ این باشد ؟	چرا که نه						
0059-003|95.|Cr.47a.10.	Σωκράτης. φέρε δή, πῶς αὖ τὰ τοιαῦτα ἐλέγετο;	Socrates. Come then, what used we to say about this?	Soc. And what was said about another matter?	Sokrates: Wohlan, wie wurde wiederum hierüber gesprochen?	سقراط : به فرض , چگونه اظهاراتی می‌تواند از این قبیل این [ موارد ] باشد؟	پس بیا و درنگر , چگونه این‌ چیزها گفته می‌شد؟	حال دریاب، درباره چنین چیزهایی باز چه گفته می‌شد؟	سقراط : حال در نظر بگیر دیگر بار چون از این چیزها سخن گفته می‌شود ؟	سقراط: پس بیا بنگریم چطور سخن بدانها باز آمد ,						
